"StopDay","StopMonth","StopYear","ToStationId","n","Mean.Temp","Mena.Humidity","Mean.Visib","Mean.Wind","Types","Weekend","Holiday"
"15","11","2015","1045",17,50,39,10,10,"1","1","1"
"15","11","2015","1029",5,50,39,10,10,"1","1","1"
"15","11","2015","1033",5,50,39,10,10,"1","1","1"
"15","11","2015","1032",9,50,39,10,10,"1","1","1"
"15","11","2015","1030",1,50,39,10,10,"1","1","1"
"15","11","2015","1001",10,50,39,10,10,"1","1","1"
"15","11","2015","1006",1,50,39,10,10,"1","1","1"
"15","11","2015","1022",2,50,39,10,10,"1","1","1"
"15","11","2015","1010",6,50,39,10,10,"1","1","1"
"15","11","2015","1048",4,50,39,10,10,"1","1","1"
"15","11","2015","1023",7,50,39,10,10,"1","1","1"
"15","11","2015","1034",6,50,39,10,10,"1","1","1"
"15","11","2015","1016",6,50,39,10,10,"1","1","1"
"15","11","2015","1021",1,50,39,10,10,"1","1","1"
"15","11","2015","1003",4,50,39,10,10,"1","1","1"
"15","11","2015","1013",17,50,39,10,10,"1","1","1"
"15","11","2015","1041",3,50,39,10,10,"1","1","1"
"15","11","2015","1025",1,50,39,10,10,"1","1","1"
"15","11","2015","1035",1,50,39,10,10,"1","1","1"
"15","11","2015","1000",8,50,39,10,10,"1","1","1"
"15","11","2015","1047",3,50,39,10,10,"1","1","1"
"15","11","2015","1008",2,50,39,10,10,"1","1","1"
"15","11","2015","1017",13,50,39,10,10,"1","1","1"
"15","11","2015","1018",2,50,39,10,10,"1","1","1"
"16","11","2015","1040",2,52,38,10,6,"1","0","0"
"16","11","2015","1012",3,52,38,10,6,"1","0","0"
"16","11","2015","1044",2,52,38,10,6,"1","0","0"
"16","11","2015","1024",4,52,38,10,6,"1","0","0"
"16","11","2015","1022",2,52,38,10,6,"1","0","0"
"16","11","2015","1007",2,52,38,10,6,"1","0","0"
"16","11","2015","1014",1,52,38,10,6,"1","0","0"
"16","11","2015","1026",4,52,38,10,6,"1","0","0"
"16","11","2015","1002",2,52,38,10,6,"1","0","0"
"16","11","2015","1028",7,52,38,10,6,"1","0","0"
"16","11","2015","1037",7,52,38,10,6,"1","0","0"
"16","11","2015","1009",7,52,38,10,6,"1","0","0"
"16","11","2015","1004",5,52,38,10,6,"1","0","0"
"16","11","2015","1020",2,52,38,10,6,"1","0","0"
"16","11","2015","1030",9,52,38,10,6,"1","0","0"
"16","11","2015","1019",5,52,38,10,6,"1","0","0"
"16","11","2015","1038",5,52,38,10,6,"1","0","0"
"16","11","2015","1005",1,52,38,10,6,"1","0","0"
"16","11","2015","1006",2,52,38,10,6,"1","0","0"
"16","11","2015","1010",13,52,38,10,6,"1","0","0"
"16","11","2015","1046",4,52,38,10,6,"1","0","0"
"16","11","2015","1021",1,52,38,10,6,"1","0","0"
"16","11","2015","1031",2,52,38,10,6,"1","0","0"
"16","11","2015","1016",1,52,38,10,6,"1","0","0"
"16","11","2015","1041",5,52,38,10,6,"1","0","0"
"16","11","2015","1043",2,52,38,10,6,"1","0","0"
"16","11","2015","1023",1,52,38,10,6,"1","0","0"
"16","11","2015","1035",4,52,38,10,6,"1","0","0"
"16","11","2015","1029",3,52,38,10,6,"1","0","0"
"16","11","2015","1015",1,52,38,10,6,"1","0","0"
"16","11","2015","1025",2,52,38,10,6,"1","0","0"
"16","11","2015","1048",8,52,38,10,6,"1","0","0"
"16","11","2015","1034",4,52,38,10,6,"1","0","0"
"16","11","2015","1032",1,52,38,10,6,"1","0","0"
"16","11","2015","1000",10,52,38,10,6,"1","0","0"
"16","11","2015","1001",4,52,38,10,6,"1","0","0"
"16","11","2015","1045",7,52,38,10,6,"1","0","0"
"16","11","2015","1047",3,52,38,10,6,"1","0","0"
"16","11","2015","1017",12,52,38,10,6,"1","0","0"
"16","11","2015","1011",2,52,38,10,6,"1","0","0"
"16","11","2015","1013",2,52,38,10,6,"1","0","0"
"16","11","2015","1008",2,52,38,10,6,"1","0","0"
"16","11","2015","1039",1,52,38,10,6,"1","0","0"
"16","11","2015","1018",2,52,38,10,6,"1","0","0"
"17","11","2015","1029",3,56,38,10,9,"1","0","0"
"17","11","2015","1044",1,56,38,10,9,"1","0","0"
"17","11","2015","1006",4,56,38,10,9,"1","0","0"
"17","11","2015","1009",5,56,38,10,9,"1","0","0"
"17","11","2015","1028",8,56,38,10,9,"1","0","0"
"17","11","2015","1049",2,56,38,10,9,"1","0","0"
"17","11","2015","1024",1,56,38,10,9,"1","0","0"
"17","11","2015","1047",5,56,38,10,9,"1","0","0"
"17","11","2015","1000",7,56,38,10,9,"1","0","0"
"17","11","2015","1002",5,56,38,10,9,"1","0","0"
"17","11","2015","1026",4,56,38,10,9,"1","0","0"
"17","11","2015","1046",4,56,38,10,9,"1","0","0"
"17","11","2015","1020",4,56,38,10,9,"1","0","0"
"17","11","2015","1040",3,56,38,10,9,"1","0","0"
"17","11","2015","1034",5,56,38,10,9,"1","0","0"
"17","11","2015","1019",1,56,38,10,9,"1","0","0"
"17","11","2015","1037",5,56,38,10,9,"1","0","0"
"17","11","2015","1030",4,56,38,10,9,"1","0","0"
"17","11","2015","1004",2,56,38,10,9,"1","0","0"
"17","11","2015","1007",5,56,38,10,9,"1","0","0"
"17","11","2015","1041",6,56,38,10,9,"1","0","0"
"17","11","2015","1022",1,56,38,10,9,"1","0","0"
"17","11","2015","1011",6,56,38,10,9,"1","0","0"
"17","11","2015","1017",7,56,38,10,9,"1","0","0"
"17","11","2015","1023",4,56,38,10,9,"1","0","0"
"17","11","2015","1021",1,56,38,10,9,"1","0","0"
"17","11","2015","1038",6,56,38,10,9,"1","0","0"
"17","11","2015","1016",4,56,38,10,9,"1","0","0"
"17","11","2015","1035",3,56,38,10,9,"1","0","0"
"17","11","2015","1045",4,56,38,10,9,"1","0","0"
"17","11","2015","1010",10,56,38,10,9,"1","0","0"
"17","11","2015","1043",2,56,38,10,9,"1","0","0"
"17","11","2015","1032",3,56,38,10,9,"1","0","0"
"17","11","2015","1025",1,56,38,10,9,"1","0","0"
"17","11","2015","1013",3,56,38,10,9,"1","0","0"
"17","11","2015","1001",5,56,38,10,9,"1","0","0"
"17","11","2015","1033",4,56,38,10,9,"1","0","0"
"17","11","2015","1018",2,56,38,10,9,"1","0","0"
"17","11","2015","1015",5,56,38,10,9,"1","0","0"
"18","11","2015","1035",4,59,58,9,14,"2","0","0"
"18","11","2015","1019",3,59,58,9,14,"2","0","0"
"18","11","2015","1046",1,59,58,9,14,"2","0","0"
"18","11","2015","1030",3,59,58,9,14,"2","0","0"
"18","11","2015","1031",4,59,58,9,14,"2","0","0"
"18","11","2015","1009",2,59,58,9,14,"2","0","0"
"18","11","2015","1029",2,59,58,9,14,"2","0","0"
"18","11","2015","1040",2,59,58,9,14,"2","0","0"
"18","11","2015","1014",2,59,58,9,14,"2","0","0"
"18","11","2015","1021",1,59,58,9,14,"2","0","0"
"18","11","2015","1000",9,59,58,9,14,"2","0","0"
"18","11","2015","1047",3,59,58,9,14,"2","0","0"
"18","11","2015","1012",1,59,58,9,14,"2","0","0"
"18","11","2015","1037",5,59,58,9,14,"2","0","0"
"18","11","2015","1007",2,59,58,9,14,"2","0","0"
"18","11","2015","1026",1,59,58,9,14,"2","0","0"
"18","11","2015","1044",1,59,58,9,14,"2","0","0"
"18","11","2015","1006",11,59,58,9,14,"2","0","0"
"18","11","2015","1010",13,59,58,9,14,"2","0","0"
"18","11","2015","1034",2,59,58,9,14,"2","0","0"
"18","11","2015","1025",2,59,58,9,14,"2","0","0"
"18","11","2015","1004",2,59,58,9,14,"2","0","0"
"18","11","2015","1018",2,59,58,9,14,"2","0","0"
"18","11","2015","1002",1,59,58,9,14,"2","0","0"
"18","11","2015","1022",5,59,58,9,14,"2","0","0"
"18","11","2015","1023",3,59,58,9,14,"2","0","0"
"18","11","2015","1038",8,59,58,9,14,"2","0","0"
"18","11","2015","1043",1,59,58,9,14,"2","0","0"
"18","11","2015","1016",6,59,58,9,14,"2","0","0"
"18","11","2015","1028",1,59,58,9,14,"2","0","0"
"18","11","2015","1008",1,59,58,9,14,"2","0","0"
"18","11","2015","1020",4,59,58,9,14,"2","0","0"
"18","11","2015","1013",2,59,58,9,14,"2","0","0"
"18","11","2015","1032",1,59,58,9,14,"2","0","0"
"18","11","2015","1011",2,59,58,9,14,"2","0","0"
"18","11","2015","1033",2,59,58,9,14,"2","0","0"
"18","11","2015","1015",4,59,58,9,14,"2","0","0"
"18","11","2015","1041",4,59,58,9,14,"2","0","0"
"18","11","2015","1039",3,59,58,9,14,"2","0","0"
"18","11","2015","1017",7,59,58,9,14,"2","0","0"
"18","11","2015","1045",6,59,58,9,14,"2","0","0"
"18","11","2015","1001",11,59,58,9,14,"2","0","0"
"18","11","2015","1005",2,59,58,9,14,"2","0","0"
"18","11","2015","1048",2,59,58,9,14,"2","0","0"
"18","11","2015","1024",1,59,58,9,14,"2","0","0"
"19","11","2015","1021",5,57,59,10,13,"2","0","0"
"19","11","2015","1047",2,57,59,10,13,"2","0","0"
"19","11","2015","1046",5,57,59,10,13,"2","0","0"
"19","11","2015","1037",7,57,59,10,13,"2","0","0"
"19","11","2015","1029",2,57,59,10,13,"2","0","0"
"19","11","2015","1035",6,57,59,10,13,"2","0","0"
"19","11","2015","1034",5,57,59,10,13,"2","0","0"
"19","11","2015","1026",3,57,59,10,13,"2","0","0"
"19","11","2015","1012",3,57,59,10,13,"2","0","0"
"19","11","2015","1009",10,57,59,10,13,"2","0","0"
"19","11","2015","1013",3,57,59,10,13,"2","0","0"
"19","11","2015","1000",9,57,59,10,13,"2","0","0"
"19","11","2015","1004",10,57,59,10,13,"2","0","0"
"19","11","2015","1007",2,57,59,10,13,"2","0","0"
"19","11","2015","1028",6,57,59,10,13,"2","0","0"
"19","11","2015","1003",2,57,59,10,13,"2","0","0"
"19","11","2015","1025",6,57,59,10,13,"2","0","0"
"19","11","2015","1011",1,57,59,10,13,"2","0","0"
"19","11","2015","1006",3,57,59,10,13,"2","0","0"
"19","11","2015","1010",15,57,59,10,13,"2","0","0"
"19","11","2015","1040",3,57,59,10,13,"2","0","0"
"19","11","2015","1017",5,57,59,10,13,"2","0","0"
"19","11","2015","1018",2,57,59,10,13,"2","0","0"
"19","11","2015","1005",3,57,59,10,13,"2","0","0"
"19","11","2015","1031",2,57,59,10,13,"2","0","0"
"19","11","2015","1044",1,57,59,10,13,"2","0","0"
"19","11","2015","1022",3,57,59,10,13,"2","0","0"
"19","11","2015","1008",1,57,59,10,13,"2","0","0"
"19","11","2015","1020",3,57,59,10,13,"2","0","0"
"19","11","2015","1030",2,57,59,10,13,"2","0","0"
"19","11","2015","1048",1,57,59,10,13,"2","0","0"
"19","11","2015","1049",8,57,59,10,13,"2","0","0"
"19","11","2015","1002",2,57,59,10,13,"2","0","0"
"19","11","2015","1039",3,57,59,10,13,"2","0","0"
"19","11","2015","1001",5,57,59,10,13,"2","0","0"
"19","11","2015","1043",2,57,59,10,13,"2","0","0"
"19","11","2015","1045",10,57,59,10,13,"2","0","0"
"19","11","2015","1016",3,57,59,10,13,"2","0","0"
"19","11","2015","1038",5,57,59,10,13,"2","0","0"
"19","11","2015","1015",11,57,59,10,13,"2","0","0"
"19","11","2015","1019",8,57,59,10,13,"2","0","0"
"19","11","2015","1041",8,57,59,10,13,"2","0","0"
"19","11","2015","1032",1,57,59,10,13,"2","0","0"
"19","11","2015","1024",2,57,59,10,13,"2","0","0"
"19","11","2015","1023",3,57,59,10,13,"2","0","0"
"19","11","2015","1033",5,57,59,10,13,"2","0","0"
"20","11","2015","1005",6,42,27,10,9,"1","0","0"
"20","11","2015","1035",3,42,27,10,9,"1","0","0"
"20","11","2015","1028",4,42,27,10,9,"1","0","0"
"20","11","2015","1029",4,42,27,10,9,"1","0","0"
"20","11","2015","1037",6,42,27,10,9,"1","0","0"
"20","11","2015","1009",6,42,27,10,9,"1","0","0"
"20","11","2015","1000",6,42,27,10,9,"1","0","0"
"20","11","2015","1040",6,42,27,10,9,"1","0","0"
"20","11","2015","1018",3,42,27,10,9,"1","0","0"
"20","11","2015","1030",3,42,27,10,9,"1","0","0"
"20","11","2015","1047",6,42,27,10,9,"1","0","0"
"20","11","2015","1015",3,42,27,10,9,"1","0","0"
"20","11","2015","1048",3,42,27,10,9,"1","0","0"
"20","11","2015","1014",2,42,27,10,9,"1","0","0"
"20","11","2015","1043",5,42,27,10,9,"1","0","0"
"20","11","2015","1025",5,42,27,10,9,"1","0","0"
"20","11","2015","1021",3,42,27,10,9,"1","0","0"
"20","11","2015","1034",9,42,27,10,9,"1","0","0"
"20","11","2015","1003",6,42,27,10,9,"1","0","0"
"20","11","2015","1046",8,42,27,10,9,"1","0","0"
"20","11","2015","1007",4,42,27,10,9,"1","0","0"
"20","11","2015","1039",3,42,27,10,9,"1","0","0"
"20","11","2015","1010",10,42,27,10,9,"1","0","0"
"20","11","2015","1026",2,42,27,10,9,"1","0","0"
"20","11","2015","1022",1,42,27,10,9,"1","0","0"
"20","11","2015","1001",19,42,27,10,9,"1","0","0"
"20","11","2015","1038",7,42,27,10,9,"1","0","0"
"20","11","2015","1017",12,42,27,10,9,"1","0","0"
"20","11","2015","1013",5,42,27,10,9,"1","0","0"
"20","11","2015","1002",2,42,27,10,9,"1","0","0"
"20","11","2015","1011",1,42,27,10,9,"1","0","0"
"20","11","2015","1031",3,42,27,10,9,"1","0","0"
"20","11","2015","1041",5,42,27,10,9,"1","0","0"
"20","11","2015","1045",7,42,27,10,9,"1","0","0"
"20","11","2015","1033",7,42,27,10,9,"1","0","0"
"20","11","2015","1006",4,42,27,10,9,"1","0","0"
"20","11","2015","1016",6,42,27,10,9,"1","0","0"
"20","11","2015","1032",1,42,27,10,9,"1","0","0"
"20","11","2015","1024",2,42,27,10,9,"1","0","0"
"20","11","2015","1023",3,42,27,10,9,"1","0","0"
"20","11","2015","1019",9,42,27,10,9,"1","0","0"
"20","11","2015","1049",10,42,27,10,9,"1","0","0"
"20","11","2015","1020",5,42,27,10,9,"1","0","0"
"21","11","2015","1029",5,45,38,10,9,"2","1","1"
"21","11","2015","1028",6,45,38,10,9,"2","1","1"
"21","11","2015","1009",2,45,38,10,9,"2","1","1"
"21","11","2015","1040",2,45,38,10,9,"2","1","1"
"21","11","2015","1030",3,45,38,10,9,"2","1","1"
"21","11","2015","1014",2,45,38,10,9,"2","1","1"
"21","11","2015","1008",3,45,38,10,9,"2","1","1"
"21","11","2015","1043",1,45,38,10,9,"2","1","1"
"21","11","2015","1021",2,45,38,10,9,"2","1","1"
"21","11","2015","1035",2,45,38,10,9,"2","1","1"
"21","11","2015","1048",4,45,38,10,9,"2","1","1"
"21","11","2015","1018",1,45,38,10,9,"2","1","1"
"21","11","2015","1032",1,45,38,10,9,"2","1","1"
"21","11","2015","1046",1,45,38,10,9,"2","1","1"
"21","11","2015","1037",6,45,38,10,9,"2","1","1"
"21","11","2015","1015",5,45,38,10,9,"2","1","1"
"21","11","2015","1010",12,45,38,10,9,"2","1","1"
"21","11","2015","1007",4,45,38,10,9,"2","1","1"
"21","11","2015","1013",6,45,38,10,9,"2","1","1"
"21","11","2015","1025",1,45,38,10,9,"2","1","1"
"21","11","2015","1023",1,45,38,10,9,"2","1","1"
"21","11","2015","1047",3,45,38,10,9,"2","1","1"
"21","11","2015","1000",8,45,38,10,9,"2","1","1"
"21","11","2015","1041",5,45,38,10,9,"2","1","1"
"21","11","2015","1038",1,45,38,10,9,"2","1","1"
"21","11","2015","1017",9,45,38,10,9,"2","1","1"
"21","11","2015","1016",2,45,38,10,9,"2","1","1"
"21","11","2015","1003",1,45,38,10,9,"2","1","1"
"21","11","2015","1039",1,45,38,10,9,"2","1","1"
"21","11","2015","1019",3,45,38,10,9,"2","1","1"
"21","11","2015","1022",4,45,38,10,9,"2","1","1"
"21","11","2015","1026",2,45,38,10,9,"2","1","1"
"21","11","2015","1034",5,45,38,10,9,"2","1","1"
"21","11","2015","1006",1,45,38,10,9,"2","1","1"
"21","11","2015","1024",1,45,38,10,9,"2","1","1"
"21","11","2015","1002",2,45,38,10,9,"2","1","1"
"21","11","2015","1012",6,45,38,10,9,"2","1","1"
"21","11","2015","1011",8,45,38,10,9,"2","1","1"
"21","11","2015","1033",6,45,38,10,9,"2","1","1"
"21","11","2015","1045",10,45,38,10,9,"2","1","1"
"21","11","2015","1001",7,45,38,10,9,"2","1","1"
"21","11","2015","1004",5,45,38,10,9,"2","1","1"
"22","11","2015","1039",3,34,53,10,12,"1","1","1"
"22","11","2015","1048",1,34,53,10,12,"1","1","1"
"22","11","2015","1046",1,34,53,10,12,"1","1","1"
"22","11","2015","1021",2,34,53,10,12,"1","1","1"
"22","11","2015","1013",2,34,53,10,12,"1","1","1"
"22","11","2015","1015",1,34,53,10,12,"1","1","1"
"22","11","2015","1032",1,34,53,10,12,"1","1","1"
"22","11","2015","1028",2,34,53,10,12,"1","1","1"
"22","11","2015","1023",1,34,53,10,12,"1","1","1"
"22","11","2015","1010",3,34,53,10,12,"1","1","1"
"22","11","2015","1041",4,34,53,10,12,"1","1","1"
"22","11","2015","1044",1,34,53,10,12,"1","1","1"
"22","11","2015","1045",2,34,53,10,12,"1","1","1"
"22","11","2015","1007",3,34,53,10,12,"1","1","1"
"22","11","2015","1034",7,34,53,10,12,"1","1","1"
"22","11","2015","1003",1,34,53,10,12,"1","1","1"
"22","11","2015","1029",2,34,53,10,12,"1","1","1"
"22","11","2015","1043",1,34,53,10,12,"1","1","1"
"22","11","2015","1038",2,34,53,10,12,"1","1","1"
"22","11","2015","1033",1,34,53,10,12,"1","1","1"
"22","11","2015","1004",1,34,53,10,12,"1","1","1"
"22","11","2015","1001",1,34,53,10,12,"1","1","1"
"22","11","2015","1037",1,34,53,10,12,"1","1","1"
"23","11","2015","1043",3,30,44,10,6,"1","0","0"
"23","11","2015","1009",2,30,44,10,6,"1","0","0"
"23","11","2015","1029",2,30,44,10,6,"1","0","0"
"23","11","2015","1040",3,30,44,10,6,"1","0","0"
"23","11","2015","1047",2,30,44,10,6,"1","0","0"
"23","11","2015","1031",3,30,44,10,6,"1","0","0"
"23","11","2015","1001",3,30,44,10,6,"1","0","0"
"23","11","2015","1030",1,30,44,10,6,"1","0","0"
"23","11","2015","1045",5,30,44,10,6,"1","0","0"
"23","11","2015","1015",1,30,44,10,6,"1","0","0"
"23","11","2015","1032",1,30,44,10,6,"1","0","0"
"23","11","2015","1003",2,30,44,10,6,"1","0","0"
"23","11","2015","1005",3,30,44,10,6,"1","0","0"
"23","11","2015","1027",2,30,44,10,6,"1","0","0"
"23","11","2015","1035",3,30,44,10,6,"1","0","0"
"23","11","2015","1042",1,30,44,10,6,"1","0","0"
"23","11","2015","1039",3,30,44,10,6,"1","0","0"
"23","11","2015","1023",1,30,44,10,6,"1","0","0"
"23","11","2015","1000",2,30,44,10,6,"1","0","0"
"23","11","2015","1028",3,30,44,10,6,"1","0","0"
"23","11","2015","1041",2,30,44,10,6,"1","0","0"
"23","11","2015","1010",4,30,44,10,6,"1","0","0"
"23","11","2015","1044",2,30,44,10,6,"1","0","0"
"23","11","2015","1034",6,30,44,10,6,"1","0","0"
"23","11","2015","1008",2,30,44,10,6,"1","0","0"
"23","11","2015","1022",2,30,44,10,6,"1","0","0"
"23","11","2015","1033",5,30,44,10,6,"1","0","0"
"23","11","2015","1002",1,30,44,10,6,"1","0","0"
"23","11","2015","1037",6,30,44,10,6,"1","0","0"
"23","11","2015","1038",9,30,44,10,6,"1","0","0"
"23","11","2015","1019",1,30,44,10,6,"1","0","0"
"23","11","2015","1004",1,30,44,10,6,"1","0","0"
"23","11","2015","1017",2,30,44,10,6,"1","0","0"
"23","11","2015","1024",1,30,44,10,6,"1","0","0"
"23","11","2015","1020",2,30,44,10,6,"1","0","0"
"23","11","2015","1006",4,30,44,10,6,"1","0","0"
"24","11","2015","1023",2,40,56,10,6,"1","0","0"
"24","11","2015","1043",3,40,56,10,6,"1","0","0"
"24","11","2015","1025",1,40,56,10,6,"1","0","0"
"24","11","2015","1047",2,40,56,10,6,"1","0","0"
"24","11","2015","1014",1,40,56,10,6,"1","0","0"
"24","11","2015","1045",2,40,56,10,6,"1","0","0"
"24","11","2015","1001",9,40,56,10,6,"1","0","0"
"24","11","2015","1022",1,40,56,10,6,"1","0","0"
"24","11","2015","1048",4,40,56,10,6,"1","0","0"
"24","11","2015","1031",1,40,56,10,6,"1","0","0"
"24","11","2015","1009",1,40,56,10,6,"1","0","0"
"24","11","2015","1002",2,40,56,10,6,"1","0","0"
"24","11","2015","1029",2,40,56,10,6,"1","0","0"
"24","11","2015","1044",1,40,56,10,6,"1","0","0"
"24","11","2015","1032",2,40,56,10,6,"1","0","0"
"24","11","2015","1034",3,40,56,10,6,"1","0","0"
"24","11","2015","1026",4,40,56,10,6,"1","0","0"
"24","11","2015","1015",1,40,56,10,6,"1","0","0"
"24","11","2015","1021",1,40,56,10,6,"1","0","0"
"24","11","2015","1046",1,40,56,10,6,"1","0","0"
"24","11","2015","1013",4,40,56,10,6,"1","0","0"
"24","11","2015","1030",2,40,56,10,6,"1","0","0"
"24","11","2015","1037",3,40,56,10,6,"1","0","0"
"24","11","2015","1010",5,40,56,10,6,"1","0","0"
"24","11","2015","1007",2,40,56,10,6,"1","0","0"
"24","11","2015","1000",4,40,56,10,6,"1","0","0"
"24","11","2015","1039",3,40,56,10,6,"1","0","0"
"24","11","2015","1038",5,40,56,10,6,"1","0","0"
"24","11","2015","1041",6,40,56,10,6,"1","0","0"
"24","11","2015","1018",1,40,56,10,6,"1","0","0"
"24","11","2015","1008",1,40,56,10,6,"1","0","0"
"24","11","2015","1033",7,40,56,10,6,"1","0","0"
"24","11","2015","1006",2,40,56,10,6,"1","0","0"
"24","11","2015","1003",2,40,56,10,6,"1","0","0"
"24","11","2015","1028",2,40,56,10,6,"1","0","0"
"24","11","2015","1019",3,40,56,10,6,"1","0","0"
"24","11","2015","1020",2,40,56,10,6,"1","0","0"
"24","11","2015","1011",1,40,56,10,6,"1","0","0"
"24","11","2015","1017",3,40,56,10,6,"1","0","0"
"24","11","2015","1040",4,40,56,10,6,"1","0","0"
"25","11","2015","1047",3,45,52,10,6,"1","0","0"
"25","11","2015","1045",7,45,52,10,6,"1","0","0"
"25","11","2015","1023",2,45,52,10,6,"1","0","0"
"25","11","2015","1002",1,45,52,10,6,"1","0","0"
"25","11","2015","1038",1,45,52,10,6,"1","0","0"
"25","11","2015","1041",3,45,52,10,6,"1","0","0"
"25","11","2015","1011",4,45,52,10,6,"1","0","0"
"25","11","2015","1034",4,45,52,10,6,"1","0","0"
"25","11","2015","1022",3,45,52,10,6,"1","0","0"
"25","11","2015","1031",4,45,52,10,6,"1","0","0"
"25","11","2015","1001",4,45,52,10,6,"1","0","0"
"25","11","2015","1032",4,45,52,10,6,"1","0","0"
"25","11","2015","1006",2,45,52,10,6,"1","0","0"
"25","11","2015","1048",1,45,52,10,6,"1","0","0"
"25","11","2015","1009",8,45,52,10,6,"1","0","0"
"25","11","2015","1043",1,45,52,10,6,"1","0","0"
"25","11","2015","1033",15,45,52,10,6,"1","0","0"
"25","11","2015","1010",5,45,52,10,6,"1","0","0"
"25","11","2015","1000",3,45,52,10,6,"1","0","0"
"25","11","2015","1015",1,45,52,10,6,"1","0","0"
"25","11","2015","1026",1,45,52,10,6,"1","0","0"
"25","11","2015","1030",3,45,52,10,6,"1","0","0"
"25","11","2015","1016",7,45,52,10,6,"1","0","0"
"25","11","2015","1017",3,45,52,10,6,"1","0","0"
"25","11","2015","1037",3,45,52,10,6,"1","0","0"
"25","11","2015","1012",4,45,52,10,6,"1","0","0"
"25","11","2015","1004",2,45,52,10,6,"1","0","0"
"25","11","2015","1003",3,45,52,10,6,"1","0","0"
"25","11","2015","1018",1,45,52,10,6,"1","0","0"
"25","11","2015","1013",1,45,52,10,6,"1","0","0"
"25","11","2015","1027",1,45,52,10,6,"1","0","0"
"25","11","2015","1019",2,45,52,10,6,"1","0","0"
"25","11","2015","1029",1,45,52,10,6,"1","0","0"
"25","11","2015","1028",2,45,52,10,6,"1","0","0"
"25","11","2015","1007",3,45,52,10,6,"1","0","0"
"25","11","2015","1024",3,45,52,10,6,"1","0","0"
"25","11","2015","1049",1,45,52,10,6,"1","0","0"
"26","11","2015","1009",2,53,48,10,9,"1","0","1"
"26","11","2015","1031",4,53,48,10,9,"1","0","1"
"26","11","2015","1045",8,53,48,10,9,"1","0","1"
"26","11","2015","1047",2,53,48,10,9,"1","0","1"
"26","11","2015","1002",2,53,48,10,9,"1","0","1"
"26","11","2015","1032",4,53,48,10,9,"1","0","1"
"26","11","2015","1044",1,53,48,10,9,"1","0","1"
"26","11","2015","1041",1,53,48,10,9,"1","0","1"
"26","11","2015","1023",1,53,48,10,9,"1","0","1"
"26","11","2015","1030",1,53,48,10,9,"1","0","1"
"26","11","2015","1035",2,53,48,10,9,"1","0","1"
"26","11","2015","1008",1,53,48,10,9,"1","0","1"
"26","11","2015","1034",5,53,48,10,9,"1","0","1"
"26","11","2015","1011",3,53,48,10,9,"1","0","1"
"26","11","2015","1000",14,53,48,10,9,"1","0","1"
"26","11","2015","1046",2,53,48,10,9,"1","0","1"
"26","11","2015","1017",1,53,48,10,9,"1","0","1"
"26","11","2015","1001",7,53,48,10,9,"1","0","1"
"26","11","2015","1016",1,53,48,10,9,"1","0","1"
"26","11","2015","1033",4,53,48,10,9,"1","0","1"
"26","11","2015","1022",1,53,48,10,9,"1","0","1"
"26","11","2015","1006",2,53,48,10,9,"1","0","1"
"26","11","2015","1029",3,53,48,10,9,"1","0","1"
"26","11","2015","1007",2,53,48,10,9,"1","0","1"
"26","11","2015","1013",5,53,48,10,9,"1","0","1"
"26","11","2015","1004",2,53,48,10,9,"1","0","1"
"26","11","2015","1012",8,53,48,10,9,"1","0","1"
"26","11","2015","1049",1,53,48,10,9,"1","0","1"
"26","11","2015","1018",2,53,48,10,9,"1","0","1"
"26","11","2015","1020",2,53,48,10,9,"1","0","1"
"26","11","2015","1003",2,53,48,10,9,"1","0","1"
"27","11","2015","1046",5,59,60,10,10,"1","0","1"
"27","11","2015","1031",1,59,60,10,10,"1","0","1"
"27","11","2015","1045",12,59,60,10,10,"1","0","1"
"27","11","2015","1047",3,59,60,10,10,"1","0","1"
"27","11","2015","1023",6,59,60,10,10,"1","0","1"
"27","11","2015","1010",5,59,60,10,10,"1","0","1"
"27","11","2015","1032",2,59,60,10,10,"1","0","1"
"27","11","2015","1025",1,59,60,10,10,"1","0","1"
"27","11","2015","1009",1,59,60,10,10,"1","0","1"
"27","11","2015","1000",18,59,60,10,10,"1","0","1"
"27","11","2015","1033",3,59,60,10,10,"1","0","1"
"27","11","2015","1030",1,59,60,10,10,"1","0","1"
"27","11","2015","1006",2,59,60,10,10,"1","0","1"
"27","11","2015","1034",2,59,60,10,10,"1","0","1"
"27","11","2015","1016",9,59,60,10,10,"1","0","1"
"27","11","2015","1015",3,59,60,10,10,"1","0","1"
"27","11","2015","1014",1,59,60,10,10,"1","0","1"
"27","11","2015","1028",2,59,60,10,10,"1","0","1"
"27","11","2015","1001",14,59,60,10,10,"1","0","1"
"27","11","2015","1049",3,59,60,10,10,"1","0","1"
"27","11","2015","1007",1,59,60,10,10,"1","0","1"
"27","11","2015","1011",9,59,60,10,10,"1","0","1"
"27","11","2015","1048",5,59,60,10,10,"1","0","1"
"27","11","2015","1038",1,59,60,10,10,"1","0","1"
"27","11","2015","1018",1,59,60,10,10,"1","0","1"
"27","11","2015","1019",7,59,60,10,10,"1","0","1"
"27","11","2015","1013",7,59,60,10,10,"1","0","1"
"27","11","2015","1012",8,59,60,10,10,"1","0","1"
"27","11","2015","1037",3,59,60,10,10,"1","0","1"
"27","11","2015","1026",2,59,60,10,10,"1","0","1"
